Date,ADX_28,AD,EMA_20,KAMA_20,MACD_12_26,RSI_28,Close,Lexicon Sentiment Score
2020-04-06,26.1708593110257,-2998908889.208014,5494.807445321032,5150.069829189472,-163.75756824390464,47.393527096875786,5735.0,0.5
2020-04-07,25.51636014479485,-3105037341.131091,5510.063879099981,5153.909753417703,-132.93238719730925,46.31887651835369,5655.0,0.75
2020-04-08,24.77988268559999,-3028401257.7977576,5521.962557280936,5160.490407769524,-108.86214692208704,46.04817236455795,5635.0,3.6666666666666665
2020-04-09,24.1030985501904,-3030708873.182373,5528.918504206561,5165.855248902608,-91.9539854879722,45.49667828348125,5595.0,-5.666666666666667
2020-04-13,23.42859444091824,-3071553947.256448,5526.164360948794,5167.793946312975,-85.2372893730626,44.19308924411677,5500.0,1.2857142857142858
2020-04-14,22.73909288789282,-3074857257.601275,5525.10108847748,5169.655118811618,-77.80697430442342,44.453691477478685,5515.0,-4.0
2020-04-15,22.11591548173933,-3128970284.628302,5521.28193719391,5171.617004856935,-73.49197561184883,44.02727281996605,5485.0,0.5
2020-04-16,21.42238976524425,-3247844501.0462127,5494.493181270681,5172.158793015693,-88.81792278305875,40.71925889224018,5240.0,1.1583333333333334
2020-04-17,20.75363282433829,-3125923667.712879,5487.874783054425,5177.80202684144,-85.0554264324901,44.01330939125574,5425.0,-0.6
2020-04-20,20.04653564946486,-3189978255.948173,5475.220041811147,5186.357546839666,-86.72235463153174,43.07411906351296,5355.0,-1.0
2020-04-21,19.54713125045218,-3263409255.948173,5445.199085448181,5185.728643611715,-102.59561912216031,40.57298275104347,5160.0,-4.2
2020-04-22,19.18270900749197,-3257763808.5797524,5416.608696357878,5183.51707056713,-115.05933780715804,40.38591376776616,5145.0,0.6
2020-04-23,18.81904394425212,-3363183308.5797524,5388.360249085699,5180.628473908661,-125.50744403834231,40.06661990392842,5120.0,1.0
2020-04-24,18.66702086317864,-3494332808.5797524,5343.754511077537,5172.478519284362,-148.21741394552828,37.6003702657472,4920.0,4.428571428571429
2020-04-27,18.582019536405426,-3453122763.125207,5307.206462403487,5158.67823761094,-161.13015488197834,38.38696528402509,4960.0,9.0
2020-04-28,18.54743279481849,-3580526057.242854,5261.7582278888685,5132.839612589033,-179.78110399307752,36.82252022340399,4830.0,-1.0
2020-04-29,18.51890885744307,-3459365057.242854,5222.543158566119,5109.895763700639,-190.7494418551296,37.230656346244615,4850.0,-1.25
2020-04-30,17.98756706630387,-3360562327.5131245,5217.539048226488,5111.294781139804,-171.64202061479773,43.30755728495279,5170.0,4.0
2020-05-04,17.41859380850839,-3307130160.846458,5217.77342458587,5112.834063014863,-150.7271803767626,44.18317391271011,5220.0,2.125
2020-05-05,16.824275016945755,-3281706553.703601,5224.175955577692,5115.5375226802535,-127.4380356845495,45.32169606326664,5285.0,1.0
2020-05-06,16.230368737302616,-3232337696.560744,5236.6353883798165,5123.672609452445,-102.1552239093444,46.5395299941599,5355.0,0.8
2020-05-08,15.814282130828255,-3261864416.560744,5237.432018057929,5128.134734097592,-89.95751982439197,44.90948344243802,5245.0,-2.0
2020-05-11,15.413055760299413,-3251710541.560744,5242.914683004793,5132.869074042971,-75.38715315014724,45.80426031204704,5295.0,7.666666666666667
2020-05-12,15.259367792806188,-3224916348.0123568,5240.732332242432,5135.603050848282,-69.09541683100815,44.6755225073253,5220.0,3.0
2020-05-13,15.111168681294869,-3264022877.4241214,5228.281633933629,5134.766372662792,-72.15351040625865,43.06152703367813,5110.0,-2.333333333333333
2020-05-14,15.152515540173,-3376080926.2046094,5198.921478320902,5123.627264316429,-88.88388559591294,40.4442786019242,4920.0,0.25
2020-05-15,15.401627569287788,-3444677592.871276,5159.500385147482,5102.837379071987,-111.7480384015298,38.71063335442608,4785.0,1.25
2020-05-18,15.641842740219904,-3540465356.0291705,5121.928919895341,5089.00338209583,-129.9835081107558,38.45736950160478,4765.0,-2.0
2020-05-19,15.711935402661783,-3668969856.0291705,5079.84045133388,5054.212127100455,-149.5698902691438,37.37951583983373,4680.0,0.3333333333333333
2020-05-20,15.779524755730742,-3625639674.210989,5049.855646444939,5037.12837141742,-156.4302194215088,39.14819064621727,4765.0,6.5
2020-05-26,15.57259825733212,-3496516907.544322,5042.250346783517,5036.133806656,-143.66916426257558,43.16323305576025,4970.0,-6.0
2020-05-27,15.373061991019169,-3418023717.8891497,5034.893170899372,5035.12678541888,-132.43279153962158,43.09131849468152,4965.0,1.25
2020-05-28,14.861356731205204,-3224608374.1391497,5059.665249861337,5038.295983664131,-95.79537369070113,48.916647529365534,5295.0,2.8
2020-05-29,14.367926659241736,-3624022374.1391497,5072.078083207876,5041.202496987492,-74.37522724279279,47.31840864002346,5190.0,0.0
2020-06-02,14.120535966506424,-3637973874.1391497,5099.49921814046,5050.188417268529,-43.18422672385896,50.05811386706412,5360.0,-1.0
2020-06-03,14.15922722899394,-3358300374.1391497,5164.308816412797,5108.577655526408,15.249568289253148,55.930059828130666,5780.0,8.0
2020-06-04,14.381990018741618,-3364355720.292996,5223.898452944912,5162.530067640045,61.65496816232644,56.05762895226195,5790.0,1.0
2020-06-05,14.577380374641796,-3361090627.700403,5271.622409807301,5186.497450067002,92.12466928040612,54.984744509112446,5725.0,-2.0
2020-06-08,14.827007753655886,-3238579451.229815,5331.467894587558,5224.117747396804,128.90720241530744,57.26817913199349,5900.0,4.0
2020-06-09,15.12849679672961,-3328678451.229815,5376.566190341124,5244.925548644378,148.67805085529744,55.67819128466223,5805.0,-4.0
2020-06-10,15.153292948382695,-3268850488.266852,5416.8932198324455,5261.752235702408,162.07483466605572,55.59394541986104,5800.0,3.5
2020-06-11,15.177203523191029,-3291705671.193681,5441.951008419832,5274.012394038651,161.15123412273442,53.576314081418566,5680.0,2.333333333333333
2020-06-12,15.038866850924672,-3205266071.193681,5463.669959998895,5283.900051769212,157.79341336517246,53.40880429117881,5670.0,2.5
2020-06-15,14.935936049799588,-3306110571.193681,5467.129963808524,5287.647615689305,139.80317301819196,50.61869329180042,5500.0,-1.5714285714285714
2020-06-16,14.922899303727508,-3244388792.123914,5495.022348207712,5308.808617155807,144.85579755525032,54.397189003091086,5760.0,-1.2
2020-06-17,14.915434537306648,-3270988792.123914,5516.448791235549,5335.848455426904,143.9727450124301,53.7411282679331,5720.0,0.6666666666666666
2020-06-18,14.777444542598746,-3339020792.123914,5522.977477784544,5352.232596124723,130.8709489174862,51.56448952359632,5585.0,1.0
2020-06-19,14.589856162881604,-3386194077.8382,5527.932003709826,5367.246865084445,118.31688133406897,51.40455519936544,5575.0,-3.0
2020-06-22,14.388165321562829,-3429847577.8382,5529.081336689843,5380.395377618247,104.34071007829608,50.83229572375871,5540.0,0.1428571428571428
2020-06-23,14.179424947549462,-3399867292.123914,5537.740257005096,5398.526562906312,98.58341681433468,52.096379719713525,5620.0,0.3333333333333333
2020-06-24,14.0976810680894,-3395089542.123914,5553.669756337944,5418.435214640319,99.72988600280588,53.41602069536891,5705.0,2.0
2020-06-25,14.018856612895773,-3363261208.7905803,5569.986922400997,5439.172768026591,101.08703552650422,53.72706328289877,5725.0,-3.6666666666666665
2020-06-26,13.961316568286437,-3415939750.457247,5577.131025029474,5444.800535033716,94.61657392226245,52.27907377472055,5645.0,-0.5
2020-06-29,13.818191393975166,-3384887432.275429,5586.451879788571,5454.899285332779,90.86203478592142,52.77404347044894,5675.0,4.0
2020-06-30,13.73866296162169,-3394196682.275429,5596.789795999183,5462.0584695360285,88.48042110604274,53.1102842270564,5695.0,1.0
2020-07-01,13.739424911955684,-3330237682.275429,5616.143148761166,5463.824294738982,93.98222895108302,54.86006674970108,5800.0,-3.5
2020-07-02,13.828931641150692,-3254652182.275429,5640.319991736294,5467.446683960956,102.8057851949061,55.99535974215585,5870.0,0.5
2020-07-03,13.95928670226668,-3258669028.429275,5662.194278237599,5473.343257346148,108.54725193642116,55.99535974215585,5870.0,0.6
2020-07-06,14.123062481643707,-3190869028.429275,5688.175775548304,5476.23926335297,116.9937315551415,57.07350269429312,5935.0,-2.333333333333333
2020-07-07,14.35690749192482,-3124508186.324012,5716.920939781799,5486.947603386367,126.66554628143058,57.97696265935094,5990.0,3.571428571428572
2020-07-08,14.889982090711698,-3066617317.90296,5762.928469326389,5519.924937025568,149.55183364497407,61.20961102824828,6200.0,2.333333333333333
2020-07-09,15.404018310970471,-3097798484.569626,5795.030519866733,5549.1820861006345,157.8011831902577,58.969480612543336,6100.0,5.0
2020-07-10,15.899696094791436,-3064186484.569626,5833.599041784187,5591.706826651028,170.44325268368175,60.46977750280536,6200.0,-0.5
2020-07-13,16.37767110061879,-3089988284.569626,5866.1134187571215,5655.629142745804,176.41133274053936,59.90191242925073,6175.0,-1.2857142857142858
2020-07-14,16.775044657347824,-3044371784.569626,5897.912140780253,5695.284625246677,181.0710953749367,60.28864941901284,6200.0,1.8333333333333333
2020-07-15,17.206566110125674,-3105839784.569626,5921.920508324991,5726.901843885402,178.66981430074793,59.10628866484906,6150.0,8.0
2020-07-16,17.60050744339252,-3083666284.569626,5946.499507532135,5787.0449897485605,177.14550788307042,59.59929097623375,6180.0,0.0
2020-07-17,17.762475339689328,-3073187998.85534,5963.023363957645,5822.889243372291,169.1461737053105,58.1453993052848,6120.0,3.8
2020-07-20,17.91865866826125,-3037311298.85534,5979.878281675965,5863.587777016184,162.54673896540953,58.49539304266568,6140.0,1.5
2020-07-21,18.17203875266174,-2996790058.114599,6000.842254849683,5905.543465734671,160.31018195875913,59.54777880899835,6200.0,1.0
2020-07-22,18.43674182892342,-3004244308.114599,6017.904897244951,5932.658373357521,155.13555544974497,59.03037784256704,6180.0,-2.5
2020-07-23,18.691991223890035,-2953828408.114599,6035.247287983527,5959.070364347487,150.90887592901072,59.39624392184937,6200.0,4.333333333333333
2020-07-24,18.842366928641745,-3012194908.114599,6041.414212937477,5971.727899977357,137.90040763294837,56.76763914738696,6100.0,5.666666666666667
2020-07-27,18.75715484536639,-2994206693.828885,6046.993811705336,5982.5149140157655,126.13707312597126,56.76763914738695,6100.0,6.0
2020-07-28,18.76928109566054,-2942916050.971742,6060.13725820959,6002.023258608511,122.2639526646526,58.44860681560083,6185.0,0.3333333333333333
2020-07-29,18.78097426558704,-2951785903.9129186,6067.26704314201,6009.726899472662,113.84753119023298,57.09438698809291,6135.0,5.0
2020-07-30,18.879550570007734,-2871252403.9129186,6083.7178009380095,6024.5044648269095,114.3321293947165,59.155320851109806,6240.0,-2.6666666666666665
2020-08-03,18.47173093883421,-2804384599.0348697,6088.125629420104,6028.149472845204,104.63394132820396,56.22139448157453,6130.0,-2.25
2020-08-04,18.078476294488304,-2742662487.9237585,6099.732712332475,6034.811801664391,102.22500262847824,57.79995024515715,6210.0,-1.0
2020-08-05,17.637894861288153,-2705617737.9237585,6109.75816830081,6039.596535052545,98.7738397995936,57.66518250072693,6205.0,0.0
2020-08-06,17.34705561095398,-2685523737.9237585,6124.066914176923,6041.685763002112,99.33177388181048,58.76202133158258,6260.0,-3.75
2020-08-07,17.01352236220499,-2715186017.9237585,6129.3938747315015,6043.332690897208,92.25514931509495,56.55191090040091,6180.0,8.666666666666666
2020-08-10,16.576029675086964,-2741031728.450074,6128.499219995168,6044.274509394028,80.8731198190626,54.94460753508103,6120.0,-3.6666666666666665
2020-08-11,16.15416172679458,-2729947299.8786454,6132.927865709914,6044.818632143688,75.42140873448989,56.12989834370714,6175.0,2.333333333333333
2020-08-12,15.863146852030797,-2694335299.8786454,6145.029973737541,6046.821986569504,77.07124866840513,57.90474872917098,6260.0,-0.6666666666666666
2020-08-13,15.6580721507492,-2645754299.8786454,6159.789023857775,6052.156903085599,80.6764366659927,58.71977295613212,6300.0,4.0
2020-08-14,15.649411830854964,-2588438299.8786454,6183.142450157035,6063.3227907993305,90.95769294141336,60.78656090098765,6405.0,-1.3333333333333333
2020-08-18,15.675807406316688,-2591700839.8786454,6199.986026332555,6073.695900867318,94.38650976185544,59.46337495598727,6360.0,0.5555555555555556
2020-08-19,15.701260282654776,-2626976939.8786454,6212.368309538979,6080.311348643806,93.60411257260785,58.58176043943632,6330.0,-2.5
2020-08-24,15.650081218712426,-2647041689.8786454,6222.142756249552,6083.978014460625,90.72782859159996,58.13484029230989,6315.0,-5.0
2020-08-25,15.600729978482304,-2617515089.8786454,6235.748208035309,6091.111408422759,91.42899836612014,59.2105338034111,6365.0,2.0
2020-08-26,15.573006774992978,-2625100325.172763,6245.676950127185,6095.71198987996,88.94212000295374,58.432047152270016,6340.0,1.05
2020-08-27,15.922880147864348,-2556774325.172763,6279.422002496024,6137.8887012211335,106.72086635656431,63.59440320461329,6600.0,-5.0
2020-08-28,16.260258043133167,-2567232825.172763,6299.953240353546,6156.635252222737,111.05782299991644,60.45029171648619,6495.0,1.8571428571428568
2020-08-31,16.196747116623264,-2664264825.172763,6297.576741272256,6157.791033190632,95.6402497375866,54.5863365793818,6275.0,-2.5
2020-09-01,16.051354239721196,-2596818825.172763,6318.7599087701365,6171.581470400916,102.01519661482052,59.16143444013273,6520.0,-5.333333333333333
2020-09-02,15.985884733161482,-2615452543.121481,6329.830393649171,6176.1311496018925,99.06661999026257,57.09207106988167,6435.0,3.333333333333333
2020-09-03,15.76537900474538,-2547244043.121481,6346.0370228254405,6188.421772354276,100.81270246400982,58.25015913127709,6500.0,1.1666666666666667
2020-09-04,15.470041947434211,-2527635353.932292,6349.27159208016,6191.320666137791,91.45920351935,55.388074596614366,6380.0,0.7349206349206348
2020-09-07,15.035410979251989,-2523619760.182292,6343.150488072526,6192.091260246759,75.51034590151812,53.24042473319957,6285.0,1.4
2020-09-08,14.6163025456477,-2510403426.8489585,6342.374251113238,6193.226478023392,66.14288941003724,54.20951257072718,6335.0,8.5
2020-09-09,14.146848237444049,-2528325245.0307765,6333.100512911977,6193.606995332519,50.87046179522986,52.19044721962931,6245.0,2.6666666666666665
2020-09-10,14.41026239368417,-2704060245.0307765,6283.28141644417,6185.136176708881,3.624309540949071,43.97993149908118,5810.0,0.3333333333333333
2020-09-11,14.919631777393288,-2459970139.3969736,6247.254614878058,6179.920091039059,-25.854861707173768,45.907222595574495,5905.0,-5.5
2020-09-14,15.111695046892937,-2459970139.3969736,6228.468461080148,6178.07963906943,-37.08948463140496,48.70075258210005,6050.0,-2.75
2020-09-15,15.458701065867649,-2630057139.3969736,6193.376226691562,6168.693429900261,-60.625562596184864,45.50720023358942,5860.0,-8.0
2020-09-16,15.931420730744916,-2775937399.3969736,6151.149919387603,6147.708857343889,-87.14954889228193,43.78342189398889,5750.0,1.0
2020-09-17,16.478383062781223,-2783242452.0285525,6113.421355636403,6129.703106482356,-106.53843218532349,43.88362069636395,5755.0,-1.0
2020-09-18,17.109447976725264,-2869672997.483098,6067.381226528174,6103.010958965741,-130.48654949827232,41.9453423533128,5630.0,2.0
2020-09-21,17.717974858028445,-2966052711.768812,6023.344919239777,6076.012999040227,-149.75659526199797,41.56457361649943,5605.0,6.25
2020-09-22,18.47663067711875,-3081067804.361405,5968.74064121694,6029.417863527786,-175.51225396278642,39.27238289678535,5450.0,2.6
2020-09-23,19.16301932258091,-3081067804.361405,5924.574865862946,5995.989001415282,-189.3035848085574,40.48023534518507,5505.0,-6.0
2020-09-24,19.861053211564386,-3102458476.775198,5878.901069114095,5930.209800857836,-202.7377775246623,39.589416145260806,5445.0,-1.6666666666666667
2020-09-25,20.32840464094789,-3020063476.775198,5853.291443484181,5906.040694649698,-197.79034700281045,43.1568168287567,5610.0,1.75
2020-09-28,20.62515688736473,-3099197476.775198,5821.073210771402,5880.731612270956,-199.2384815283931,41.68696661188937,5515.0,3.5
2020-09-29,20.959344593609263,-3156404176.775198,5790.971000221744,5835.875317470408,-198.90025665210123,41.53255392646639,5505.0,-1.6666666666666667
2020-09-30,21.32953408793397,-3263781176.775198,5755.640428772054,5786.226511696589,-203.14922284130807,40.21935366223667,5420.0,-1.0
2020-10-01,21.674876351815648,-3206888176.775198,5737.9603879366205,5765.137156016636,-192.1972821309564,43.48929278043468,5570.0,0.4285714285714285
2020-10-02,22.05754291760288,-3204214256.775198,5715.773684323609,5741.180902232113,-186.611604570071,42.44593905415386,5505.0,-0.4
2020-10-05,22.426542820326272,-3192556056.775198,5697.128571530884,5723.680130206842,-178.91215229792397,42.774496277776926,5520.0,-2.5
2020-10-06,22.416071139130587,-3087632426.3404155,5697.402040908895,5722.382618871226,-156.48195861122258,46.57021471810553,5700.0,0.8333333333333334
2020-10-07,22.317376302646164,-2997694926.3404155,5702.887560822333,5723.653911687653,-132.73771046795264,47.670078498158375,5755.0,-1.0
2020-10-08,22.123286504525385,-2954703537.451526,5710.231602648778,5723.966617387738,-110.6276845953862,48.1729804167252,5780.0,-3.75
2020-10-09,21.93612848490892,-2900453037.451526,5716.400021444132,5724.584430185131,-92.44316079670445,48.0771515833111,5775.0,3.0
2020-10-12,21.536826650764684,-2891239870.78486,5729.600019401833,5726.97763390124,-70.76077707070908,49.7362118070949,5855.0,-0.3333333333333333
2020-10-13,21.252464526214403,-2848350537.451526,5741.542874696896,5727.544994637054,-52.96676387147363,49.7362118070949,5855.0,5.5
2020-10-14,20.89156991542757,-2765233037.451526,5756.634029487668,5730.416253831442,-34.83223200459088,50.68934904839632,5900.0,1.5
2020-10-15,20.62910753119069,-2813105454.118193,5759.335550488842,5730.735519418719,-29.40110610313513,48.26384643772264,5785.0,-0.8333333333333334
2020-10-16,20.426956409013304,-2813105454.118193,5759.398831394667,5731.157163641157,-26.80519713643207,47.74875595114295,5760.0,-1.75
2020-10-19,19.98966527087302,-2756233954.118193,5772.789418880889,5736.688483741526,-13.297801824782256,50.79822786517385,5900.0,2.333333333333333
2020-10-20,19.5679916733806,-2799652401.486614,5775.857093273185,5739.713363839825,-10.141890377481104,48.794278515688376,5805.0,5.333333333333333
2020-10-21,19.26225497931575,-2819860105.190318,5776.251655818595,5741.017357942188,-9.548035079709734,48.27456120319619,5780.0,1.75
2020-10-22,19.012867362754385,-2722987605.190318,5778.513402883491,5743.814063943494,-7.378512722997584,48.72763183756445,5800.0,-0.5
2020-10-23,18.679485054656688,-2759836494.079207,5777.702602608872,5744.334516566506,-7.98782127288996,48.07262609972293,5770.0,-3.0
2020-10-26,18.4057309995974,-2715003084.988298,5781.254735693742,5747.564958526415,-4.784426874395649,49.13619150108273,5815.0,0.8333333333333334
2020-10-27,18.141753875075946,-2720968551.6549644,5782.087618008623,5749.341482626722,-4.214423549371531,48.563136467942,5790.0,-1.0
2020-11-02,17.95645018021709,-2584343623.083536,5785.698321055421,5754.506981088839,-1.3266497357553817,49.298982626236345,5820.0,6.0
2020-11-03,17.603342988686563,-2519216956.416869,5795.631814288238,5762.395780834308,6.5350152149203495,50.99535370457432,5890.0,-0.125
2020-11-04,17.36473780885119,-2562334440.287837,5797.952593879834,5765.651521000702,7.035920629667089,49.285276758128205,5820.0,3.0
