Date,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,Sentiments,Close
2020-01-02,-6.313091691591581,-6.244204511703305,-2.381113604626285,-0.1121202248402305,-1.6639537067874106,1.7635761937475334,-0.491281566722352,-2.230215656022611,2.265956104092109,-1.4471155334798311,-0.9027656835490344,-0.5646120013181614,2.092795652729939,-2.489791883965897,1.7023963399334687,7.119352494318524,-2.7793248607564505,1.1077557572256114,0.4436347151106698,3.5506337492497906,-0.2099635368938694,-0.7368547227587732,3.523741243911729,-4.6469360499945465,-4.857324206071675,1.5323023949372794,3.616855536997343,3.241301440600486,-0.6650285973639205,-1.7819785952380436,1.236430240065742,-3.1160384418666665,-0.9892141194859628,-0.0605135473841879,2.8621487855608745,-0.3422458762884329,1.7696899576928191,-1.531068277439441,-3.3389783635711203,-1.6907147261902111,-0.0809490377501149,-0.4200498463223802,-0.2001101196666729,0.8955131188066814,1.1710778982910488,0.1802845806902761,-2.0,
2020-01-03,-5.966080324948025,-8.335472928665666,-1.6174310349609098,-1.632696562041577,-0.8820063162771897,-0.75590900623504,-0.6876079211924202,-2.036215341407961,0.438419323921919,-1.0941688668256704,-0.4498682432933596,0.6912144748415656,2.097085640163569,-0.1515236204240136,0.2809102142315753,-0.0987242041458473,-2.007371956367284,0.4247676582888533,2.266695952242565,0.5979738198772827,0.972424434874802,-0.6110538162591855,1.0992113081832364,0.5973110465296152,0.1553491985444644,0.5479664012707459,-0.233092097002906,0.03187960731161,-0.1951738700762872,-0.4595941921994807,0.0097464925435671,-0.0485610898145256,0.2173704085700426,1.7378804758969095,0.7781121082031138,0.8752079705097076,0.6389395924070149,-1.0482767654139464,0.4510014969513941,0.0486990888896936,1.1749343214684145,1.1899924473093055,-1.0476825752431604,0.6513648844508023,-0.661646630075443,0.0196459414574802,2.0,
2020-01-06,-6.045089664386496,-6.674363493357879,-2.970130337587197,-0.0318491631243338,-0.7079746503008579,-0.6390436385055959,-0.625955936508129,-1.7995938469969572,0.3652187513122185,-1.255046549482376,-0.6474836034302988,1.54707005910994,0.7727129847833227,0.0390847477708422,0.2143644706063869,-0.1594568334757099,-1.5551370295119489,-0.1715338676092813,-0.1307989087193537,0.4435877828649465,0.5347171064761418,-0.8435592552257288,1.013305238145211,0.4441774833593248,-0.1077707958695455,0.5096043938022378,0.0005587301534152,-0.1116086784267269,0.1837826735468082,-0.1751111951264766,-0.2090473832869444,-0.3815951171352582,-0.2389236422700803,1.0992254619748154,0.6305126537457645,0.6083244943014834,0.344764255722808,-0.9536403762718711,-0.6367594268347953,0.4584979118136693,0.2666288162328262,0.994441704446118,-1.3878989251081577,0.9929826318006136,-0.4158101392072783,0.0521916073924897,-1.0,
2020-01-07,-5.91645050339713,-6.370545771391089,-3.6651187876440217,-0.0813180327779558,-2.084722787187733,2.731493383996696,-0.9859391419097996,-1.784372638103479,0.6500679921713011,-2.092794031184932,-1.865174480432507,1.539726398044886,0.2502285203994413,-1.0021373221771346,1.2175801987519514,4.506887758111639,-1.9532380459400505,0.4628872899918496,-0.6295901161824107,0.9781827260043816,0.449158662517005,-1.248716610090622,0.8923651164134567,-0.0906365302585085,-0.4970667031402008,0.3454140879284684,0.796869919979489,-0.667980108765615,0.2426237416755123,0.0601821743731392,-0.169435883381706,-0.2189093150844001,-0.1637542330609131,0.2038375014058314,0.6935533578197508,0.9454740564949308,0.094618154075603,-1.4522700316747477,0.2211327678380566,0.6736885240851738,0.7880461305609793,1.3344394075285388,-1.4484581232005576,0.6161256137065072,3.196513359740076,0.0504842890552024,0.8,
2020-01-08,-6.0374350209027305,-4.876337964534665,-4.58431902396353,1.0313079340257827,-0.7537953460600791,-0.0238448769692702,0.5172272568027404,-2.119820429931388,1.0268873205272988,-1.833852672625345,-1.2037671547955482,1.7289928573330349,-0.5782419589990554,-0.3842811507694668,0.5013082068772982,2.290646721162339,-1.048013244093555,0.4161674994750816,-0.5275541282234536,0.1210293960283665,1.2393842302400062,-1.1683267330103453,-0.1383141904807709,1.0076346815416215,0.4238196170533626,0.5647688070270334,-0.1554253978145925,-0.5742418285114919,0.8356217012181542,0.48491781035594,-0.4579798723427435,-0.1076930519768639,-1.055474970102697,0.8896556409152189,-0.2059398578755739,0.5711509520150915,0.3163989866481387,-1.645139663798492,0.7094224260731709,-0.3371075543598951,-1.0616125625951025,1.182728798526106,-0.791007363726173,0.7534596727849668,-3.912087980486287,1.003769999838882,3.0,
2020-01-09,-5.962637118170989,-5.543404857818401,-3.71247589281512,-0.6658458773145307,-3.034199780687325,5.713671872840066,-1.1791782572670408,-2.908584332621591,-2.325604991069417,-2.153577301716654,0.5769989814023875,2.6327995263665103,0.7729279827530945,0.5184404654293041,-0.4269099218031745,-0.5607238361878483,-3.9988264896645647,3.269398662493301,3.6567494084081456,2.7545755266037446,4.800033192614112,-2.0464143446983942,8.407626508510402,6.311275495741715,6.558668611373057,10.654964284140004,-3.0435479455717758,-1.3743869412510794,-3.051897863739723,-2.0910424803698544,6.761816594605857,-3.106310954212926,-1.8524986503515108,-10.2329140265999,-4.537734778132615,-1.933768834503292,-2.005595258728289,2.15530440495702,-1.0531881270698322,0.4316058810529782,-3.022424581364151,-1.4560751783822037,0.8551697552471077,0.9552885060618936,0.3213020313891905,-0.8746830379397056,1.0,
2020-01-10,-5.911163485777792,-5.146248058156383,-4.519244272435289,0.8402276072538214,0.0744142335463493,-0.2440802909264328,-1.0122947540562484,-1.6393863641394264,0.510662177478807,-1.8799368923380493,-0.984031283979706,1.9224120456399112,1.6878504352369978,0.3382272567268144,-0.1341494884882072,-0.3514603350479167,-2.388897415904365,0.8701434885184566,-0.3775245184772187,0.4147362540946346,0.6301791359062158,0.778131202784408,-0.0844648307411305,0.6379452430061694,0.7300495370611803,0.294930357549814,1.146473326190951,-0.4220689601409906,1.4619705090937771,-1.1798669892364924,0.530140015145859,-1.2180477235085698,-0.0156321851645088,1.6178605949060754,-0.2584530042721493,0.7038914219310426,-0.5815769413245188,-1.4413537160730427,-1.6211662491457244,1.7516459751054474,0.2690705513008655,1.9947274227034728,1.253899973944329,0.7096609340078278,-0.563375881691308,0.7057222848060408,2.0,
2020-01-13,-5.876680312130446,-5.232728120309042,-4.354799426144231,-0.7103792299015028,-1.975280155356252,3.152114370018458,-0.3465428204541613,-1.157932848818478,1.4521401587823703,-5.279393203420983,1.7297941278214852,3.7106390019891378,3.377179716605071,-2.0955158486287586,1.72565620589686,4.705929499008881,0.5751915886733424,0.7452461942998906,3.184239618087752,0.3904679411885748,1.3273662670166928,0.2827009491667229,-0.3986890919637108,0.0533923673124227,-0.2107425623284554,-0.1930236369244887,0.3216070825408119,1.370434740436779,-0.5696631697908648,0.3350107741963525,0.6626503539850833,1.8588041953041392,-1.689044876492299,0.335964099301623,0.684845450721101,-1.326807276411759,0.0469656056926959,-3.1062997799015943,0.6956125057219242,0.7866671943892938,0.353548094233664,1.6361852276341893,-1.288405127541588,0.6048498911901575,3.5403991824736343,-0.4873666653081503,2.0,
2020-01-14,-5.541409890541824,-7.492731239827108,-2.68311015468722,-4.115651277185638,1.1438429184799712,-0.2967871602073846,0.0648602064954339,-1.376301231199782,0.1249118680546786,-2.712851546324536,-1.8816517758587457,1.7608918142752563,3.3750035705939765,-1.6357786848574731,-0.0801463341983341,-0.994072628589753,-3.822416776631143,2.517016505332834,-1.6582394902551547,-0.2305132794018226,2.951879916618726,-0.4784617212037579,0.895339624242538,-3.565770828166815,1.8933884211867051,-0.4027692061202667,-0.9821069096223712,-2.2029864144986044,1.208105704446674,2.723812664653547,-1.326733154405731,1.1256068584524728,2.2223692216228623,-0.0706008490968584,0.1197907558324561,-0.3505176222210382,0.9714085980091623,-1.6181637511401803,-1.2347380671032555,-0.8958277228889975,-1.112680089084306,-0.5930301676605655,-0.5187845957168463,2.028011215309573,-0.725251882042345,-1.6645486721748697,3.0,
2020-01-15,-5.507901217882464,-6.569167077945292,-3.5946851604029693,-0.8034316149515277,1.745258378572083,0.0354996418257168,-1.661079138457048,-1.9071664466521083,0.4868307311622321,-1.4800985577291077,-1.249529677828076,1.207753111975249,2.265791764788396,-0.5831850498706728,0.3378574255047745,-0.0910451000362087,-1.7494089078345192,-0.2447839578181842,-0.620488915453709,0.4930975141078403,0.1239251308616823,-0.3845885601986664,0.2703663375742775,0.8864808483520465,0.1444792132256463,0.5379941903662606,0.1978776506150837,-0.172723056372845,0.0532718418333427,-0.3907985618784635,0.0447131532302518,-0.1384801173903839,-0.874341304224131,0.7500749225643224,0.6508633593068358,0.7429640828045397,0.0459119092664339,-0.3826800368622816,-0.2653764984140161,0.0181052538871357,0.7371607789343222,0.9707025977039764,-1.4202442465299812,1.3441026737513868,-0.7118157612878917,0.3062683607100726,2.0,
