Date;Open;High;Low;Close;Adj Close;Volume;SMA_5;EMA_5;WMA_5;DEMA_5;TEMA_5;TRIMA_5;KAMA_5;MAMA_5;FAMA_5;SMA_20;EMA_20;WMA_20;DEMA_20;TEMA_20;TRIMA_20;KAMA_20;MAMA_20;FAMA_20;SMA_50;EMA_50;WMA_50;DEMA_50;TEMA_50;TRIMA_50;KAMA_50;MAMA_50;FAMA_50;SMA_100;EMA_100;WMA_100;DEMA_100;TEMA_100;TRIMA_100;KAMA_100;MAMA_100;FAMA_100;SMA_200;EMA_200;WMA_200;DEMA_200;TEMA_200;TRIMA_200;KAMA_200;MAMA_200;FAMA_200;BBANDS_upper_5_2;BBANDS_middle_5_2;BBANDS_lower_5_2;BBANDS_upper_20_2;BBANDS_middle_20_2;BBANDS_lower_20_2;BBANDS_upper_50_2;BBANDS_middle_50_2;BBANDS_lower_50_2;RSI_14;RSI_28;MACD_12_26;MACD_signal_12_26;MACD_hist_12_26;MACD_19_39;MACD_signal_19_39;MACD_hist_19_39;HT_TRENDLINE;MAVP;MIDPOINT;MIDPRICE;SAR;SAREXT;T3;ADX_14;ADX_28;ADXR;APO;AROON_down;AROON_up;AROONOSC;BOP;CCI;CMO;DX;MACDEXT;MACDEXT_signal;MACDEXT_hist;MACDFIX;MACDFIX_signal;MACDFIX_hist;MFI;MINUS_DI;MINUS_DM;MOM;PLUS_DI;PLUS_DM;PPO;ROC;ROCP;ROCR;ROCR100;RSI;STOCH_k;STOCH_d;STOCHF_k;STOCHF_d;STOCHRSI_k;STOCHRSI_d;TRIX;ULTOSC;WILLR;slowk_14_3;slowd_14_3;slowk_21_6;slowd_21_6;AD;ADOSC;OBV;HT_DCPERIOD;HT_DCPHASE;HT_PHASOR_inphase;HT_PHASOR_quadrature;HT_SINE_sine;HT_SINE_leadsine;HT_TRENDMODE;AVGPRICE;MEDPRICE;TYPPRICE;WCLPRICE;ATR_14;ATR_28;NATR;TRANGE;PATTERN_2CROWS;PATTERN_3BLACKCROWS;PATTERN_3INSIDE;PATTERN_3LINESTRIKE;PATTERN_3OUTSIDE;PATTERN_3STARSINSOUTH;PATTERN_3WHITESOLDIERS;PATTERN_ABANDONEDBABY;PATTERN_ADVANCEBLOCK;PATTERN_BELTHOLD;PATTERN_BREAKAWAY;PATTERN_CLOSINGMARUBOZU;PATTERN_CONCEALBABYSWALL;PATTERN_COUNTERATTACK;PATTERN_DARKCLOUDCOVER;PATTERN_DOJI;PATTERN_DOJISTAR;PATTERN_DRAGONFLYDOJI;PATTERN_ENGULFING;PATTERN_EVENINGDOJISTAR;PATTERN_EVENINGSTAR;PATTERN_GAPSIDESIDEWHITE;PATTERN_GRAVESTONEDOJI;PATTERN_HAMMER;PATTERN_HANGINGMAN;PATTERN_HARAMI;PATTERN_HARAMICROSS;PATTERN_HIGHWAVE;PATTERN_HIKKAKE;PATTERN_HIKKAKEMOD;PATTERN_HOMINGPIGEON;PATTERN_IDENTICAL3CROWS;PATTERN_INNECK;PATTERN_INVERTEDHAMMER;PATTERN_KICKING;PATTERN_KICKINGBYLENGTH;PATTERN_LADDERBOTTOM;PATTERN_LONGLEGGEDDOJI;PATTERN_LONGLINE;PATTERN_MARUBOZU;PATTERN_MATCHINGLOW;PATTERN_MATHOLD;PATTERN_MORNINGDOJISTAR;PATTERN_MORNINGSTAR;PATTERN_ONNECK;PATTERN_PIERCING;PATTERN_RICKSHAWMAN;PATTERN_RISEFALL3METHODS;PATTERN_SEPARATINGLINES;PATTERN_SHOOTINGSTAR;PATTERN_SHORTLINE;PATTERN_SPINNINGTOP;PATTERN_STALLEDPATTERN;PATTERN_STICKSANDWICH;PATTERN_TAKURI;PATTERN_TASUKIGAP;PATTERN_THRUSTING;PATTERN_TRISTAR;PATTERN_UNIQUE3RIVER;PATTERN_UPSIDEGAP2CROWS;PATTERN_XSIDEGAP3METHODS
2021-05-07;6460.0;6460.0;6385.0;6400.0;5968.578125;48864000.0;6408.0;6404.425987125138;6411.0;6418.851635185633;6410.013773749883;6412.777777777777;6316.364338417648;6386.813498675358;6339.025256812194;6303.25;6357.141941896634;6355.380952380952;6352.211463938515;6429.055947314186;6312.045454545454;6351.3045534515395;6386.813498675358;6339.025256812194;6454.6;6435.234974445419;6355.4862745098035;6308.550249724472;6220.209666309104;6376.546153846154;6501.165600900527;6386.813498675358;6339.025256812194;6676.3;6479.600636464609;6541.934653465347;6514.1155900955855;6368.762017196164;6726.6705882352935;6514.391396111644;6386.813498675358;6339.025256812194;6392.275;6385.908696698069;6503.728606965175;6604.514439359478;6602.926752142851;6467.2311881188125;6423.028683771912;6386.813498675358;6339.025256812194;6436.705400188815;6408.0;6379.294599811185;6539.412549952358;6303.25;6067.087450047642;6950.490471777775;6454.6;5958.709528222225;52.107670489920224;48.741333529428374;6.288097563536212;-21.33523669895024;27.623334262486452;-45.94643280107721;-73.21824712060575;27.271814319528545;6280.224137931034;6286.0;6295.0;6322.5;6344.70246572681;6344.70246572681;6422.538208545397;15.545837981831683;8.0773194514602;15.365037359302839;95.76923076923049;14.285714285714286;71.42857142857143;57.142857142857146;-0.8;64.1547861507132;4.215340979840452;14.518405039704538;95.76923076923049;40.698005698005645;55.071225071224845;5.700322182803575;-20.793461774884342;26.493783957687917;52.18941667802854;16.027736362210106;254.59111180560046;10.0;21.472116956284193;341.07187722461845;1.5257820398909236;0.15649452269170805;0.001564945226917058;1.001564945226917;100.1564945226917;52.107670489920224;54.76190476190467;54.99037999037997;42.85714285714286;54.76190476190467;8.26837006567339;69.42279002189113;-0.13632431794998734;48.570867575882296;-25.3968253968254;79.8941798941799;79.45326278659606;86.09027777777766;82.48484496547687;-3611756916.7885623;-13767775.859726906;4955094500.0;27.871300912054245;150.89409772679699;96.10684021230121;-45.50227992379275;0.48642538870267066;-0.2738601443228407;1;6426.25;6422.5;6415.0;6411.25;113.46006075793824;130.56510280239988;1.772813449342785;75.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-05-10;6400.0;6420.0;6395.0;6420.0;5987.22998046875;68180500.0;6414.0;6409.617324750092;6415.0;6422.695315207058;6415.904969180874;6416.11111111111;6325.099498238845;6388.472823741589;6340.2614459854285;6321.0;6363.128423620765;6366.5;6364.083855599537;6438.93516383471;6328.409090909091;6355.182798172536;6388.472823741589;6340.2614459854285;6448.9;6434.637524467167;6354.129411764706;6312.3468075993105;6231.692254608104;6363.430769230769;6500.196573212868;6388.472823741589;6340.2614459854285;6674.75;6478.4204258415475;6536.859405940594;6511.095074928514;6366.815927731488;6717.864705882353;6513.837576205152;6388.472823741589;6340.2614459854285;6393.5;6386.247913646347;6504.00447761194;6603.014316443997;6599.621389135552;6472.840099009902;6423.012173635024;6388.472823741589;6340.2614459854285;6437.151673805581;6414.0;6390.848326194419;6535.210177162524;6321.0;6106.789822837476;6939.672004091539;6448.9;5958.12799590846;53.31214096476595;49.282175773828676;9.704261405028774;-15.127337078154437;24.83159848318321;-40.50418591040216;-66.67543487856503;26.17124896816287;6280.870849297573;6286.166666666667;6295.0;6322.5;6363.644120525057;6363.644120525057;6425.022007727304;15.472449914536886;7.95526966098363;14.788495401861006;105.35256410256352;7.142857142857143;64.28571428571429;57.142857142857146;0.8;54.396728016360036;6.624281929531904;14.518405039704543;105.35256410256352;57.26851851851845;48.08404558404507;9.019872713156474;-14.83079487727618;23.850667590432653;52.3169941406343;15.760604001738695;236.4060323909147;135.0;21.114243757148326;316.70960028000286;1.6764591876287724;2.1479713603818507;0.021479713603818614;1.0214797136038185;102.14797136038185;53.31214096476595;56.746031746031655;56.38528138528137;66.66666666666667;56.746031746031655;74.88132822679567;61.04989943082302;-0.13269653755263455;47.63237682220532;-19.047619047619047;79.36507936507938;79.71781305114634;85.99999999999989;83.96295442331149;-3543576416.7885623;7140586.610626698;5023275000.0;26.96208450684062;170.05737574661694;51.15830033836964;-113.81714648451396;0.17266190852653157;-0.574396443950657;1;6408.75;6407.5;6411.666666666667;6413.75;107.14148498951408;126.79492055945703;1.6688704827027117;25.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0
2021-05-11;6400.0;6480.0;6305.0;6480.0;6043.18505859375;70680000.0;6430.0;6433.078216500061;6437.0;6457.437471304685;6460.431416852334;6421.666666666666;6354.420021133559;6434.236411870795;6363.75518745677;6345.0;6374.259049942597;6381.642857142857;6385.194055071715;6461.945804896709;6343.454545454545;6366.3790598334635;6434.236411870795;6363.75518745677;6444.3;6436.416445076298;6355.349019607843;6320.6306016120325;6249.388752596479;6351.6461538461535;6499.994127082271;6434.236411870795;6363.75518745677;6672.2;6478.451704537754;6533.00297029703;6510.509990186607;6368.483697583848;6708.917647058824;6513.595088155532;6434.236411870795;6363.75518745677;6394.9;6387.180770226981;6504.865174129353;6602.7138678204055;6598.133667472042;6478.384158415842;6423.333928731042;6434.236411870795;6363.75518745677;6483.291650377897;6430.0;6376.708349622103;6512.421623454081;6345.0;6177.578376545919;6929.4762978547;6444.3;5959.123702145301;56.82057256525942;50.894128308454235;17.056477959986296;-8.690574070526289;25.747052030512585;-32.648543889323264;-59.87005668071667;27.22151279139341;6287.260315355143;6290.166666666667;6347.5;6330.0;6480.0;-6480.0;6433.394026275058;14.549896012373534;7.730846317665351;14.026425763359114;100.35256410256352;0.0;100.0;100.0;0.45714285714285713;64.01179941002928;13.641145130518828;2.5566952842499275;100.35256410256352;69.64031339031327;30.712250712250253;16.028395749623996;-8.658956751896145;24.68735250152014;59.22433244296166;19.741811948453893;309.51988722013505;75.0;18.757501809144784;294.08748597428837;1.5937248674016746;1.1709601873536313;0.0117096018735363;1.0117096018735363;101.17096018735363;56.82057256525942;69.84126984126975;60.44973544973544;100.0;69.84126984126975;100.0;61.04989943082302;-0.12856162560437312;60.65777169070815;-0.0;85.1851851851852;81.48148148148145;88.99999999999989;85.79205038166532;-3472896416.7885623;37533954.29298735;5093955000.0;26.15469223076577;181.778149953401;33.435978074333065;-31.27582594169227;-0.031029589724236008;-0.7287075187840691;1;6416.25;6392.5;6421.666666666667;6436.25;111.98852177597736;128.5165305394764;1.7282179286416262;175.0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-05-17;6500.0;6500.0;6375.0;6500.0;6061.83642578125;129058500.0;6445.0;6455.385477666708;6460.333333333333;6486.496488314221;6492.99362257458;6438.333333333333;6380.815292223766;6467.118205935398;6389.595942076427;6354.75;6386.234378519493;6396.4047619047615;6406.962775682076;6485.265523077825;6356.454545454545;6371.140493968171;6467.118205935398;6389.595942076427;6433.4;6438.909917818404;6357.533333333334;6330.06038516378;6268.276632769865;6341.084615384615;6499.994270578789;6467.118205935398;6389.595942076427;6669.0;6478.878403457798;6529.59306930693;6510.720121005529;6371.293950612615;6699.766666666666;6513.484958195673;6467.118205935398;6389.595942076427;6396.65;6388.303349627708;6505.910945273632;6602.80324874132;6597.245704627855;6483.843564356436;6423.79822940246;6467.118205935398;6389.595942076427;6521.419892698171;6445.0;6368.580107301829;6534.011680233116;6354.75;6175.488319766884;6887.604535424317;6433.4;5979.195464575682;57.95477141290169;51.42777357136376;24.217827363899232;-2.108893783641184;26.326721147540418;-24.768727241853412;-52.84979079294402;28.081063551090608;6297.147792022792;6293.666666666667;6392.5;6362.5;6305.0;6305.0;6448.101283539567;13.580384992791538;7.4645122772636014;13.6894430541305;105.38461538461524;0.0;100.0;100.0;0.0;143.67676767676707;15.909542825803374;0.9767417382255894;105.38461538461524;78.1125356125355;27.27207977207975;22.858527534863242;-2.3554598945442677;25.21398742940751;61.85307479922714;18.180800295768503;287.41132384726825;180.0;18.539462428179394;293.0812369761249;1.6702224931423326;2.848101265822778;0.028481012658227847;1.0284810126582278;102.84810126582278;57.95477141290169;88.8888888888888;71.82539682539682;100.0;88.8888888888888;100.0;91.62710940893187;-0.1239420764092336;70.83000878754416;-0.0;93.65079365079366;86.0670194003527;91.66666666666656;87.31585038986339;-3343837916.7885623;87619495.22731781;5223013500.0;25.585928357249532;185.7775912127349;36.4570932169959;-21.143032377435897;-0.10066718453590624;-0.7746972382810893;1;6468.75;6437.5;6458.333333333333;6468.75;112.91791307769326;128.39094016306655;1.7371986627337423;125.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;-100;100;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0
2021-05-18;6400.0;6455.0;6365.0;6390.0;5959.25244140625;73563000.0;6438.0;6433.590318444471;6442.0;6439.800886061323;6427.532013547784;6452.222222222222;6381.033677584915;6463.262295638628;6391.437600915481;6360.25;6386.593009136684;6399.761904761905;6405.6717485564795;6475.024543956778;6369.136363636363;6371.45347663476;6463.262295638628;6391.437600915481;6420.9;6436.9918818255255;6355.83137254902;6330.568139399493;6273.53794045634;6332.138461538461;6496.908868470198;6463.262295638628;6391.437600915481;6665.0;6477.118435072495;6524.068316831683;6506.604506033686;6367.6302497865;6690.282352941176;6512.345916869837;6463.262295638628;6391.437600915481;6397.7;6388.320231720964;6505.844776119403;6600.702517592442;6593.103729961769;6489.197029702971;6423.620777992211;6463.262295638628;6391.437600915481;6526.0;6438.0;6350.0;6536.728752262135;6360.25;6183.771247737865;6843.708183459143;6420.9;5998.091816540857;50.15201449041368;48.426150609716686;20.777655787319418;2.4684161305509367;18.309239656768483;-23.407640372058268;-46.96136070876687;23.5537203367086;6309.314472934473;6299.5;6392.5;6390.0;6305.0;6305.0;6452.142221302318;12.6719608269721;7.2329026685001585;13.389088039213522;98.75;0.0;92.85714285714286;92.85714285714286;-0.1111111111111111;2.167182662537523;0.30402898082735996;0.8624466713194204;98.75;84.77207977207965;13.97792022792035;19.721560216239595;2.0599441276125052;17.661616088627092;53.41061706090885;17.273458468085064;276.8819435724634;-20.0;16.978057409522197;272.1468629064017;1.5637371338083925;-0.31201248049922414;-0.0031201248049922;0.9968798751950078;99.68798751950078;50.15201449041368;81.1965811965811;79.97557997557998;43.58974358974359;81.1965811965811;0.0;66.66666666666664;-0.11939514562809839;61.91741227429078;-49.99999999999999;83.33333333333333;87.38977072310401;88.02736318407949;87.96752349364273;-3376532583.455229;89740777.55857563;5149450500.0;25.19450982944932;193.88522239987995;31.650473343366606;-27.68539173837336;-0.23997766945221988;-0.8561338329934283;1;6402.5;6410.0;6403.333333333333;6400.0;114.49520500071516;128.6269780143856;1.7917872457075923;135.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;0;0
2021-05-19;6380.0;6400.0;6335.0;6345.0;5917.28564453125;64912500.0;6427.0;6404.060212296315;6411.0;6388.5138532754445;6365.829987174608;6445.0;6379.672031689846;6413.628994847302;6396.094335016781;6363.75;6382.631770171285;6398.309523809524;6396.309508677645;6454.170656070521;6380.090909090909;6371.167855472484;6413.628994847302;6396.094335016781;6407.8;6433.384357048054;6352.854901960784;6327.668041499589;6273.554005593438;6324.7692307692305;6492.43843982081;6413.628994847302;6396.094335016781;6658.95;6474.502228437396;6517.7316831683165;6500.840016242179;6361.531784549545;6680.452941176471;6510.211790271673;6413.628994847302;6396.094335016781;6398.825;6387.889184639163;6505.320398009951;6597.731455878694;6587.693537220678;6494.430198019802;6423.201412351402;6413.628994847302;6396.094335016781;6541.122740941497;6427.0;6312.877259058503;6536.054236744196;6363.75;6191.445763255804;6797.303068023843;6407.8;6018.296931976158;47.34382301460789;47.25603232309978;14.255838674189363;4.825900639278622;9.429938034910741;-24.3768728965224;-42.44446314631797;18.067590249795572;6319.456153846154;6303.5;6410.0;6402.5;6308.9;6308.9;6440.779609531972;12.221963763532742;7.08577018756196;13.426581787485993;92.75641025641016;0.0;85.71428571428572;85.71428571428572;-0.5384615384615384;-164.32532347505156;-5.312353970784208;6.372001938821079;92.75641025641016;89.83262108262099;2.9237891737891744;13.658252109539717;4.379605723997948;9.27864638554177;55.74481544556229;18.48189137907878;287.104661888716;-60.0;16.267649932945183;252.70780127023014;1.4669505271695038;-0.936768149882905;-0.00936768149882904;0.990632318501171;99.06323185011709;47.34382301460789;54.70085470085461;74.92877492877493;20.512820512820515;54.70085470085461;0.0;33.333333333333314;-0.11511398916732585;58.99430511976638;-79.48717948717949;56.83760683760684;77.94057794057788;82.14925373134317;87.15559355997773;-3421472006.5321517;68151415.02792597;5084538000.0;24.923092636461206;200.29363358895114;17.017819674163675;-15.522142063634131;-0.34683143605815187;-0.9084617406876856;0;6365.0;6367.5;6360.0;6356.25;110.95983321494978;126.35458594244325;1.7487759371938498;65.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;0;0;0
2021-05-20;6390.0;6435.0;6350.0;6380.0;5949.92626953125;64950000.0;6419.0;6396.040141530876;6395.333333333333;6380.329188340003;6365.0968814927755;6413.333333333333;6379.6797818926325;6396.814497423651;6396.274375618499;6369.25;6382.381125393067;6399.857142857143;6394.529448289957;6445.496253236843;6389.772727272727;6371.305264810861;6396.814497423651;6396.274375618499;6401.0;6431.290852850091;6351.764705882353;6327.708869172151;6277.767584902627;6319.115384615385;6490.708721619132;6396.814497423651;6396.274375618499;6653.4;6472.6308971812105;6512.207920792079;6496.612869441717;6357.754050862962;6670.470588235294;6508.670146589476;6396.814497423651;6396.274375618499;6400.025;6387.81068528952;6505.1330845771145;6595.487255469059;6583.40506480297;6499.526237623762;6422.967431611308;6396.814497423651;6396.274375618499;6539.399335546339;6419.0;6298.600664453661;6536.171388683416;6369.25;6202.328611316584;6780.199156117204;6401.0;6021.800843882796;49.7027930135772;48.26433211131278;11.775715993826452;6.215863710188188;5.559852283638264;-23.333682340457017;-38.622306985145784;15.288624644688767;6330.041538461539;6311.0;6410.0;6402.5;6312.722;6312.722;6424.471584508625;11.389726028409067;6.850322148462134;13.046313401879361;83.33333333333303;71.42857142857143;78.57142857142857;7.142857142857143;-0.11764705882352941;-56.42836128273394;-0.5944139728455939;0.5706354718012593;83.33333333333303;92.62464387464368;-9.29131054131065;11.362320774414002;5.776148734081159;5.586172040332843;52.462563549092636;17.396479120834577;266.597186039522;-10.0;17.59615952949258;269.6572440366423;1.3164823591363828;-0.15649452269170805;-0.001564945226917058;0.9984350547730829;99.8435054773083;49.7027930135772;34.188034188034095;56.69515669515669;38.46153846153846;34.188034188034095;22.23147178200038;7.410490594000108;-0.11092761333322265;56.42815077938545;-61.53846153846154;36.324786324786324;58.83190883190878;78.84577114427849;85.94817578772786;-3440574947.7086225;47045611.3430624;5149488000.0;24.801555072621547;205.3819976912991;14.416808838594498;31.44788373629485;-0.4286512846839237;-0.9419520075528863;0;6388.75;6392.5;6388.333333333333;6386.25;109.4627022710248;125.05620787307028;1.7157163365364387;90.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;0;0
2021-05-21;6450.0;6450.0;6260.0;6360.0;5931.2744140625;92620000.0;6395.0;6384.026761020584;6375.666666666667;6365.543871886473;6353.541043359496;6381.666666666666;6376.857705605579;6394.973772552468;6396.241860541848;6375.5;6380.249589641347;6398.976190476191;6389.312397058405;6432.633563719078;6398.0;6371.102605732091;6394.973772552468;6396.241860541848;6392.2;6428.49513313048;6350.156862745098;6326.28910437597;6279.62829774933;6315.023076923077;6488.0394991954545;6394.973772552468;6396.241860541848;6649.0;6470.400582385543;6506.39801980198;6491.721513959989;6353.004028145963;6660.4;6507.1782338070125;6394.973772552468;6396.241860541848;6400.825;6387.533962052808;6504.734825870647;6592.870128926554;6578.591043352399;6504.5;6422.653729175216;6394.973772552468;6396.241860541848;6504.544511501033;6395.0;6285.455488498967;6530.802929785629;6375.5;6220.197070214371;6753.974294277545;6392.2;6030.425705722455;48.369303629706444;47.72369339314021;8.102962144609592;6.593283397072469;1.509678747537123;-23.325086003318575;-35.56286278878034;12.237776785461769;6342.0;6317.5;6422.5;6380.0;6500.0;-6500.0;6406.449893446097;11.635040170909736;6.848796665507389;13.401920868956271;68.23717948717876;100.0;71.42857142857143;-28.571428571428573;-0.47368421052631576;-176.40172520025078;-3.2613927405871075;14.824124023418461;68.23717948717876;92.58190883190855;-24.344729344729785;7.929318653459632;6.2067827179568535;1.722535935502778;52.17351382043288;20.926928936717157;337.55452989384185;-40.0;15.523475740350696;250.39601231973927;1.0760677280768145;-0.6249999999999978;-0.00625;0.99375;99.375;48.369303629706444;33.54700854700845;40.8119658119658;41.66666666666667;33.54700854700845;9.664363416030229;10.631945066010184;-0.10692103979841328;58.714920253851766;-58.333333333333336;33.54700854700855;42.236467236467185;73.88059701492526;83.92827529021542;-3435700210.866517;35685597.7996459;5056868000.0;24.82923944926371;208.13916900713642;46.42260995614504;44.27483185817647;-0.4716148178573592;-0.9570120926596412;1;6380.0;6355.0;6356.666666666667;6357.5;115.21536639452302;127.37562902046064;1.811562364693758;190.0;0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-05-24;6355.0;6380.0;6290.0;6325.0;5898.63330078125;59210000.0;6360.0;6364.351174013723;6352.333333333333;6338.912189919742;6326.272907595176;6362.777777777777;6364.170585122124;6391.4750839248445;6396.122691126423;6383.5;6374.987723961219;6394.166666666667;6378.426671247013;6412.533758106951;6403.818181818181;6369.976731072305;6391.4750839248445;6396.122691126423;6384.3;6424.436500458696;6347.521568627451;6322.339080656962;6277.612459362467;6312.192307692308;6485.031219743319;6391.4750839248445;6396.122691126423;6643.95;6467.521362932364;6499.9821782178215;6485.597892635389;6346.447131438765;6650.174509803921;6505.15379550743;6391.4750839248445;6396.122691126423;6401.55;6386.911733574671;6503.980348258707;6589.588717359378;6572.818988682888;6509.364356435644;6422.175100576275;6391.4750839248445;6396.122691126423;6406.904157598235;6360.0;6313.095842401765;6508.0431652078905;6383.5;6258.9568347921095;6734.151454191621;6384.3;6034.448545808379;46.041323344186644;46.77285429115372;2.3410842041157593;5.742843558481127;-3.4017593543653675;-24.95111070504845;-33.440512372033965;8.489401666985515;6349.74;6320.0;6412.5;6380.0;6495.2;-6495.2;6385.741818078466;11.86283187466036;6.847325664086742;13.732127802670547;50.320512820512704;92.85714285714286;64.28571428571429;-28.571428571428573;-0.3333333333333333;-184.60119870908542;-7.917353311626707;14.824124023418465;50.320512820512704;88.9173789173786;-38.596866096865895;2.515915901007247;5.468609354566932;-2.952693453559685;45.8662181518552;19.740744350952255;313.4434920442817;-100.0;14.643570824709117;232.51058286832932;0.7919693301049213;-1.5564202334630295;-0.01556420233463035;0.9844357976653697;98.44357976653697;46.041323344186644;37.82051282051273;35.18518518518517;33.333333333333336;37.82051282051273;0.0;10.631945066010184;-0.10322489671340529;56.26239333456356;-72.91666666666667;35.737179487179496;35.202991452991405;65.17412935323371;79.95729684908773;-3448857988.6442947;23607608.62080574;4997658000.0;24.91237986827823;214.54621735183127;68.70245390557218;-95.29303347546208;-0.5670708298165386;-0.9834015870261545;1;6337.5;6335.0;6331.666666666667;6330.0;113.41426879491424;126.04078512687275;1.7931109690895533;90.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-05-25;6300.0;6440.0;6300.0;6355.0;5926.61083984375;87470000.0;6353.0;6361.234116009148;6350.666666666667;6342.196754610111;6338.038314857028;6354.444444444444;6363.8316572439235;6373.237541962422;6390.401403835423;6390.5;6373.084131203007;6391.452380952381;6374.473261489867;6403.477458030778;6406.636363636363;6369.655902741136;6373.237541962422;6390.401403835423;6379.3;6421.713500440708;6346.3725490196075;6321.003685319799;6279.364237985092;6310.115384615385;6483.4338530253335;6373.237541962422;6390.401403835423;6640.35;6465.293217131723;6494.260396039604;6480.8277716499015;6341.940832028458;6639.894117647059;6503.826776383253;6373.237541962422;6390.401403835423;6402.325;6386.594203887361;6503.517164179105;6586.940131078315;6568.029403372947;6514.1287128712875;6421.842318463785;6373.237541962422;6390.401403835423;6389.110940170535;6353.0;6316.889059829465;6489.489898474541;6390.5;6291.510101525459;6723.491865098511;6379.3;6035.108134901489;48.336576223295516;47.69910716135568;0.19327574128965352;4.632929995042832;-4.4396542537531785;-24.716606271502314;-31.695731151927635;6.979124880425321;6355.320000000001;6327.333333333333;6412.5;6380.0;6490.496;-6490.496;6368.895617531649;11.206380250155126;6.679911335833671;13.402896640558314;44.64743589743648;85.71428571428572;57.142857142857146;-28.571428571428573;0.39285714285714285;-78.471337579621;-3.3268475534089683;2.6725091315871006;44.64743589743648;83.23717948717928;-38.589743589742795;0.48132393300602416;4.47115227025475;-3.989828337248726;47.07649719645926;18.028821009945244;291.05467118397587;-70.0;17.090260353575644;275.9026840920201;0.7024710035300142;-1.0894941634241206;-0.010894941634241245;0.9891050583657588;98.91050583657588;48.336576223295516;41.66666666666658;37.678062678062666;50.0;41.66666666666658;62.68665553334797;24.11700631645938;-0.09967661018512874;49.74245951186528;-60.41666666666667;36.11111111111112;35.13176638176634;57.62204601990038;74.28319340796003;-3467601560.072866;10556603.173025131;5085128000.0;24.961176059990393;223.24140681071378;-1.8248240705101115;-258.35833449333654;-0.6850737419458145;-0.9995289994457569;1;6348.75;6370.0;6365.0;6362.5;115.31324959527751;126.53932851519872;1.8145279243946106;140.0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
